"x:0,y:19","x:12,y:7","x:20,y:2","x:11,y:11","x:19,y:11","x:9,y:9","x:20,y:3","x:8,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",38.55861607461751,47.08485970790836,1.2211242129850073
"x:15,y:6","x:7,y:12","x:1,y:9","x:19,y:12","x:7,y:16","x:4,y:7","x:2,y:6","x:8,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",49.23185601602596,51.33510743479799,1.0427213513560687
"x:13,y:2","x:2,y:12","x:11,y:9","x:4,y:7","x:12,y:16","x:3,y:6","x:3,y:18","x:2,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",34.51342849023233,36.66190513565974,1.0622504555302423
"x:6,y:10","x:12,y:4","x:15,y:9","x:2,y:9","x:17,y:16","x:18,y:3","x:11,y:6","x:8,y:4","[(6, 3), (4, 1), (0, 2), (5, 7)]",40.47215346559726,43.09490664003326,1.0648038947733638
"x:11,y:6","x:6,y:18","x:18,y:9","x:7,y:15","x:17,y:5","x:17,y:3","x:5,y:12","x:17,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",34.54676115278848,35.61938123572573,1.0310483543795443
"x:3,y:14","x:1,y:16","x:2,y:11","x:1,y:9","x:17,y:14","x:1,y:7","x:10,y:5","x:8,y:4","[(6, 3), (4, 1), (0, 2), (5, 7)]",31.53973802517783,31.539738025177833,1.0000000000000002
"x:3,y:9","x:6,y:18","x:20,y:19","x:12,y:19","x:14,y:17","x:13,y:5","x:3,y:11","x:12,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",39.18886655059892,43.31054533919321,1.1051747384240513
"x:0,y:11","x:1,y:10","x:1,y:19","x:4,y:4","x:17,y:7","x:5,y:8","x:3,y:17","x:4,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",41.54118306973429,47.149650076809046,1.1350098045513037
"x:12,y:7","x:18,y:11","x:16,y:17","x:4,y:16","x:10,y:1","x:15,y:7","x:2,y:10","x:5,y:7","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.427409199057536,50.86771570796809,1.17132743228606
"x:2,y:18","x:17,y:13","x:15,y:12","x:7,y:14","x:12,y:17","x:8,y:8","x:5,y:2","x:7,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",33.95700584873546,38.50732182381085,1.1340022732082202
"x:20,y:10","x:6,y:20","x:13,y:1","x:4,y:15","x:17,y:8","x:0,y:17","x:15,y:3","x:9,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",49.75146754110586,51.733598200830116,1.0398406470741104
"x:12,y:15","x:19,y:8","x:18,y:6","x:2,y:20","x:5,y:9","x:15,y:7","x:3,y:7","x:11,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",41.40530349828149,43.162536237282005,1.0424397985411082
