"x:1,y:13","x:6,y:13","x:11,y:16","x:0,y:3","x:17,y:5","x:2,y:20","x:1,y:5","x:16,y:6","[(6, 3), (4, 1), (0, 2), (5, 7)]",46.710703082613854,57.89104297011281,1.2393528495540966
"x:20,y:12","x:8,y:14","x:3,y:0","x:13,y:5","x:1,y:18","x:8,y:7","x:10,y:9","x:1,y:15","[(6, 3), (4, 1), (0, 2), (5, 7)]",49.00465300159929,53.86951335158132,1.0992734373575355
"x:4,y:12","x:9,y:1","x:1,y:11","x:15,y:15","x:9,y:2","x:10,y:19","x:8,y:1","x:13,y:9","[(6, 3), (4, 1), (0, 2), (5, 7)]",40.580665078765186,43.605740555586024,1.0745447486124071
"x:0,y:11","x:2,y:9","x:20,y:4","x:15,y:2","x:4,y:19","x:8,y:11","x:11,y:20","x:8,y:16","[(6, 3), (4, 1), (0, 2), (5, 7)]",51.85071987365203,58.73906464932157,1.1328495494846516
"x:19,y:5","x:7,y:5","x:13,y:15","x:4,y:17","x:17,y:3","x:17,y:20","x:3,y:19","x:20,y:9","[(6, 3), (4, 1), (0, 2), (5, 7)]",46.410062700766325,48.540081618862146,1.0458956268132913
"x:16,y:12","x:19,y:7","x:3,y:13","x:2,y:10","x:9,y:1","x:13,y:16","x:19,y:11","x:10,y:11","[(6, 3), (4, 1), (0, 2), (5, 7)]",40.097520894153185,44.33435052737958,1.1056631317534693
"x:8,y:15","x:17,y:15","x:17,y:20","x:7,y:15","x:0,y:0","x:8,y:2","x:14,y:17","x:7,y:4","[(6, 3), (4, 1), (0, 2), (5, 7)]",44.87406575606585,46.18398689054284,1.029191050830956
"x:20,y:14","x:4,y:0","x:5,y:15","x:20,y:13","x:0,y:3","x:0,y:0","x:6,y:12","x:16,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",54.95619712030893,75.14040946283747,1.3672781851761266
"x:1,y:15","x:20,y:15","x:0,y:0","x:13,y:17","x:18,y:13","x:4,y:8","x:5,y:16","x:18,y:7","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.5124688627667,54.00513634301296,1.069144659900414
"x:4,y:8","x:8,y:13","x:17,y:18","x:6,y:11","x:19,y:10","x:17,y:17","x:5,y:18","x:14,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",35.55234571079137,41.602675855993134,1.1701808987350524
"x:10,y:4","x:11,y:2","x:8,y:14","x:11,y:8","x:2,y:6","x:13,y:2","x:17,y:9","x:17,y:15","[(6, 3), (4, 1), (0, 2), (5, 7)]",41.85831626036154,43.69133746042904,1.0437910877414653
"x:0,y:1","x:18,y:6","x:12,y:20","x:0,y:2","x:14,y:10","x:20,y:20","x:3,y:13","x:5,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",59.08439832180464,60.640648239646126,1.0263394392097442
"x:14,y:14","x:9,y:11","x:15,y:19","x:14,y:9","x:1,y:3","x:15,y:10","x:11,y:6","x:19,y:11","[(6, 3), (4, 1), (0, 2), (5, 7)]",34.82755633036554,34.82755633036553,0.9999999999999998
"x:11,y:3","x:10,y:14","x:2,y:16","x:0,y:12","x:4,y:12","x:11,y:19","x:20,y:13","x:15,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",46.05554692328056,47.866207619669694,1.0393147148899424
"x:15,y:9","x:16,y:3","x:18,y:3","x:16,y:1","x:4,y:5","x:11,y:4","x:20,y:19","x:2,y:19","[(6, 3), (4, 1), (0, 2), (5, 7)]",51.349010375684784,55.55967752664547,1.0820009406248374
"x:4,y:11","x:6,y:6","x:14,y:7","x:5,y:10","x:16,y:15","x:8,y:4","x:16,y:14","x:0,y:16","[(6, 3), (4, 1), (0, 2), (5, 7)]",39.65102551363223,48.053483847944264,1.2119102400371267
"x:8,y:12","x:10,y:20","x:5,y:15","x:6,y:20","x:9,y:6","x:15,y:14","x:5,y:6","x:13,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",31.25284985575648,31.87829125795763,1.020012299841064
"x:3,y:1","x:2,y:0","x:10,y:1","x:18,y:5","x:17,y:1","x:12,y:14","x:20,y:18","x:2,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",54.81928231029862,63.101723977212885,1.1510862842025622
"x:14,y:14","x:16,y:9","x:2,y:15","x:19,y:6","x:7,y:0","x:12,y:0","x:14,y:17","x:18,y:19","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.95710927350078,54.96250815326308,1.0786033379221776
"x:11,y:14","x:15,y:18","x:4,y:7","x:1,y:12","x:7,y:0","x:19,y:17","x:3,y:3","x:19,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",45.56311920267632,51.13478045219593,1.1222844560912402
"x:2,y:10","x:0,y:0","x:14,y:6","x:16,y:15","x:12,y:5","x:0,y:2","x:4,y:0","x:20,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",54.295206236700665,55.259827161668,1.0177662263729519
"x:2,y:18","x:0,y:12","x:0,y:10","x:6,y:4","x:4,y:5","x:10,y:8","x:0,y:12","x:11,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",31.35080310749295,36.700767076345855,1.1706483865982447
"x:6,y:4","x:20,y:12","x:5,y:6","x:9,y:8","x:1,y:13","x:4,y:15","x:6,y:4","x:18,y:3","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.50248515155935,47.974621106558935,1.102801850041877
"x:3,y:13","x:13,y:2","x:18,y:16","x:11,y:11","x:14,y:0","x:16,y:15","x:2,y:14","x:10,y:8","[(6, 3), (4, 1), (0, 2), (5, 7)]",32.94879301886352,38.83973505396401,1.1787908295071043
"x:4,y:4","x:2,y:18","x:17,y:5","x:1,y:16","x:5,y:11","x:12,y:18","x:1,y:16","x:5,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",37.879934303068694,40.85874211232411,1.0786381461335877
"x:4,y:10","x:1,y:3","x:7,y:2","x:16,y:0","x:11,y:4","x:11,y:17","x:7,y:9","x:6,y:2","[(6, 3), (4, 1), (0, 2), (5, 7)]",38.58005604812279,41.381274480664125,1.0726079409798481
"x:20,y:12","x:3,y:0","x:4,y:19","x:10,y:17","x:15,y:11","x:2,y:3","x:18,y:7","x:5,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",52.05424833064716,61.21400624454865,1.1759656167872976
"x:8,y:18","x:14,y:7","x:12,y:4","x:16,y:2","x:8,y:7","x:18,y:11","x:12,y:0","x:14,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",34.6860742303198,34.68607423031979,0.9999999999999998
"x:16,y:1","x:17,y:7","x:10,y:16","x:19,y:16","x:6,y:11","x:11,y:0","x:13,y:13","x:9,y:0","[(6, 3), (4, 1), (0, 2), (5, 7)]",45.65251825016566,49.4709889783118,1.083642061259836
"x:19,y:3","x:4,y:9","x:8,y:20","x:5,y:1","x:15,y:14","x:10,y:3","x:20,y:20","x:19,y:3","[(6, 3), (4, 1), (0, 2), (5, 7)]",59.782372049352944,65.38075085248693,1.09364597976327
"x:9,y:4","x:2,y:2","x:0,y:2","x:12,y:17","x:3,y:17","x:4,y:3","x:17,y:15","x:4,y:2","[(6, 3), (4, 1), (0, 2), (5, 7)]",38.519853168345485,45.64436866494258,1.1849569744064294
"x:2,y:10","x:14,y:2","x:8,y:17","x:15,y:18","x:0,y:8","x:11,y:1","x:15,y:15","x:8,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",40.76815003457807,43.96638970377432,1.078449467696808
"x:2,y:10","x:15,y:11","x:15,y:9","x:4,y:6","x:18,y:8","x:20,y:13","x:1,y:8","x:4,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",36.13567046317133,46.205262752974136,1.278660729432584
"x:7,y:8","x:20,y:12","x:7,y:18","x:16,y:0","x:3,y:17","x:14,y:13","x:17,y:6","x:16,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",46.071295840755674,52.25521539290027,1.1342249971331209
"x:13,y:18","x:9,y:9","x:12,y:4","x:10,y:0","x:7,y:8","x:4,y:12","x:1,y:8","x:14,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.43033008150627,49.35551683001674,1.1364296964216158
